-5.0;-5.0;-5.0
-5.0;-5.0;-5.0
-5.0;-5.0;-5.0
-5.0;-5.0;-5.0
-5.0;-5.0;-5.0
-5.0;-5.0;-5.0
-5.0;-5.0;-5.0
-5.0;-5.0;-5.0
-5.0;-5.0;-5.0
-5.0;-5.0;-5.0
-5.0;-5.0;-5.0
-5.0;-5.0;-5.0
-5.0;-5.0;-5.0
-5.0;-5.0;-5.0
5.056174546226067;45.57568506823087;-5.0
-5.0;5.6953958911144085;43.231569249932804
-5.0;-5.0;-5.0
-5.0;-5.0;-5.0
-5.0;-5.0;-5.0
-5.0;-5.0;-5.0
44.48763037739708;-5.0;4.763037966942457
-1.257290384;-5.0;27.81904745635884
0.18195291999999985;-1.1779779559999999;-5.0
-5.0;-5.0;-5.0
-5.0;-5.0;-5.0
-5.0;-5.0;-5.0
-5.0;-5.0;-5.0
3.815278272391936;3.441344387563464;44.35091703118196
-5.0;3.9561010770643836;43.28101171707458
-5.0;-5.0;-5.0
-5.0;-5.0;-5.0
-5.0;-5.0;-5.0
-5.0;-5.0;-5.0
-5.0;-5.0;39.26854418455919
31.16414846116883;-5.0;-5.0
1.541038882;-5.0;-5.0
-5.0;-5.0;-5.0
-5.0;-5.0;-5.0
-5.0;-5.0;-5.0
-5.0;-5.0;-5.0
17.084908696566508;39.909542111566765;19.515169103056795
29.48800565570125;-5.0;-5.0
-5.0;-5.0;-5.0
-5.0;-5.0;-5.0
-5.0;-5.0;-5.0
-5.0;-5.0;-5.0
32.43180307007359;-5.0;-0.21692952800000032
-5.0;29.907302269153888;-5.0
-5.0;-0.030102432800000356;-0.510878804
-5.0;-5.0;-5.0
-5.0;-5.0;-5.0
-5.0;-5.0;-5.0
-5.0;-5.0;-5.0
35.588726447981855;32.94455105233606;28.78639670265762
16.15285287956855;-5.0;-5.0
-5.0;-5.0;-5.0
-5.0;-5.0;-5.0
-5.0;-5.0;-5.0
-5.0;-5.0;-5.0
26.896488722205333;2.259288994247311;-5.0
-5.0;1.6885810453719037;27.467066250994286
-1.3578653000000003;-5.0;-5.0
-3.002039;-5.0;-5.0
-5.0;-5.0;-5.0
-5.0;-5.0;-5.0
-5.0;-5.0;-5.0
10.280779577338055;-5.0;18.229489957871273
-5.0;-5.0;10.045821413596261
-5.0;-5.0;-5.0
-5.0;-5.0;-5.0
-5.0;-5.0;-5.0
-5.0;-5.0;-5.0
-5.0;-5.0;23.309051940420183
-5.0;19.759581425986504;-5.0
-5.0;-5.0;-5.0
-5.0;-1.8844036999999998;-5.0
-5.0;-5.0;-5.0
-5.0;-5.0;-5.0
-5.0;-5.0;-5.0
6.94050364342827;17.98913354014823;-5.0
-5.0;-5.0;-5.0
-5.0;-5.0;-5.0
-5.0;-5.0;-5.0
-5.0;-5.0;-5.0
-5.0;-5.0;-5.0
13.664426519546405;-5.0;1.8953812935708776
-5.0;17.60061892592779;-5.0
-5.0;-2.137510808;-1.7935080056000001
-3.01851836;-5.0;-2.3514307999999997
-5.0;-5.0;-5.0
-5.0;-5.0;-5.0
-5.0;-5.0;-5.0
18.953603310120066;-5.0;-5.0
-5.0;-5.0;-5.0
-5.0;-5.0;-5.0
-5.0;-5.0;-5.0
-5.0;-5.0;-5.0
-5.0;-5.0;-5.0
-5.0;3.7070713970912648;-0.14729166726634965
-5.0;-0.9801226376940797;14.578711232032832
-5.0;-3.40484216;-2.8708147999999998
-2.9054375;-5.0;-3.421373
-5.0;-5.0;-5.0
-5.0;-5.0;-5.0
-5.0;-5.0;-5.0
-5.0;-5.0;14.731373752409166
-5.0;-5.0;-5.0
-5.0;-5.0;-5.0
-5.0;-5.0;-5.0
-5.0;-5.0;-5.0
-5.0;-5.0;-5.0
-46.24855359264233;-43.51137412438234;-65.49196144066094
-156.0046640830354;-134.64126813341488;1.3101592331978782
-3.74815448;-3.3448529;-5.0
-5.0;-3.83377784;-3.4720801999999997
-5.0;-5.0;-5.0
-5.0;-5.0;-5.0
-5.0;-5.0;-5.0
9.634061209874586;-5.0;-3.2696445887213956
-5.0;-5.0;-5.0
-5.0;-5.0;-5.0
-5.0;-5.0;-5.0
-5.0;-5.0;-5.0
-5.0;-5.0;-5.0
-341.4309376120308;-258.7580608914194;-352.6830451299109
-1269.3786497409928;-1095.2625989834964;-879.9311990675899
-5.0;-4.11003284;-3.8435836999999995
-5.0;-4.420241;-4.306565
-5.0;-5.0;-5.0
-5.0;-5.0;-5.0
-5.0;-5.0;-5.0
4.205445738680161;-71.75204732856696;-41.25617597687209
-5.0;-5.0;-5.0
-5.0;-5.0;-5.0
-5.0;-5.0;-5.0
-5.0;-5.0;-5.0
-5.0;-5.0;-5.0
-2055.1204640050673;-244.14127716043512;-1881.1403289010764
-5107.477441437616;-2197.9306891834603;-5010.39876348014
-3653.800084392287;-1653.0537659167258;-3703.3830124957326
-1042.2458299999541;-1503.9999999998522;-1503.999999999392
-5.0;-5.0;-5.0
-5.0;-5.0;-5.0
-5.0;-5.0;-5.0
23.731446208742646;24.944961876626174;48.794306413550174
40.28708222381269;7.127586932892005;-5.0
-5.0;-5.0;-5.0
-5.0;-5.0;-5.0
-5.0;-5.0;-5.0
-5.0;-5.0;-5.0
23.881711673357906;48.08552163135806;30.50538618210698
18.73306280547336;-5.0;1.4342744989600003
4.5450466433319985;-5.0;-5.0
-5.0;-5.0;-5.0
-5.0;-5.0;-5.0
-5.0;-5.0;-5.0
-5.0;-5.0;-5.0
-2.1414169999999997;20.060296725794895;44.866352068125664
-5.0;32.721957106021165;-1.5925524800000002
-5.0;-5.0;-5.0
-5.0;-5.0;-5.0
-5.0;-5.0;-5.0
-5.0;-5.0;-5.0
45.00303046968396;38.8644832122442;36.9718973741744
-5.0;-5.0;10.556766123127947
-5.0;0.7254466119999994;0.48326205999999994
-5.0;-5.0;-5.0
-5.0;-5.0;-5.0
-5.0;-5.0;-5.0
-5.0;-5.0;-5.0
35.50745364176285;-5.0;-5.0
0.055335162400000026;-5.0;23.054213361724667
-5.0;-5.0;-5.0
-5.0;-5.0;-5.0
-5.0;-5.0;-5.0
-5.0;-5.0;-5.0
-5.0;36.1888887625639;-5.0
33.57240171811238;3.7479265062139646;-5.0
-5.0;-5.0;-5.0
-5.0;-5.0;-5.0
-5.0;-5.0;-5.0
-5.0;-5.0;-5.0
-5.0;-5.0;-5.0
6.932725434038718;-5.0;34.12078560013672
-1.0451619200000004;3.388890346381374;14.195052295914266
-5.0;-2.934683;-2.8241630000000004
-5.0;-5.0;-5.0
-5.0;-5.0;-5.0
-5.0;-5.0;-5.0
10.78899929955801;-5.0;35.21310828842456
-0.44758545680000017;8.566862676029942;-5.0
-5.0;-5.0;-5.0
-5.0;-5.0;-5.0
-5.0;-5.0;-5.0
-5.0;-5.0;-5.0
-5.0;-5.0;-5.0
8.854946151480155;-5.0;28.719388985675636
-16.224957045013287;-17.264315125561524;17.37144523228445
-2.6997951200000005;-5.0;0.8073824571856
-5.0;-5.0;-5.0
-5.0;-5.0;-5.0
-5.0;-5.0;-5.0
30.54598056909854;-5.0;-5.0
-5.0;-0.29697742591999976;-0.11710437560000009
-5.0;-5.0;-5.0
-5.0;-5.0;-5.0
-5.0;-5.0;-5.0
-5.0;-5.0;-5.0
-5.0;-5.0;-5.0
-6.254239408227334;1.3556908467900723;24.561697352859447
-81.64420452485642;-81.27363578316272;-62.88622573541379
-5.0;0.8185009528710401;-5.0
-5.0;-5.0;-5.0
-5.0;-5.0;-5.0
-5.0;-5.0;-5.0
3.680977432548735;25.90669691445674;-5.0
0.015757462441600145;-0.413771779712;-5.0
-5.0;-5.0;-5.0
-5.0;-5.0;-5.0
-5.0;-5.0;-5.0
-5.0;-5.0;-5.0
-5.0;-5.0;-5.0
-74.49394250057782;-11.338962599109514;19.965996430232376
-124.26258954846988;-220.634383140144;-252.11348377363362
-5.0;1.4044640487096411;-5.0
-5.0;-5.0;-5.0
-5.0;-5.0;-5.0
-5.0;-5.0;-5.0
-5.0;-5.0;21.607467157197767
-5.0;-5.0;-3.4634300000000002
-5.0;-5.0;-5.0
-5.0;-5.0;-5.0
-5.0;-5.0;-5.0
-5.0;-5.0;-5.0
-5.0;-5.0;-5.0
-127.0459828223753;-77.0437610420204;-110.47847959429774
-550.2057099085437;-617.9108882376954;-154.23878801358262
-5.0;-5.0;-82.71959765976182
-5.0;-5.0;-5.0
-5.0;-5.0;-5.0
-5.0;-5.0;-5.0
15.84898590586786;-5.0;-1.861836779984
-5.0;-5.0;-5.0
-5.0;-5.0;-5.0
-5.0;-5.0;-5.0
-5.0;-5.0;-5.0
-5.0;-5.0;-5.0
-5.0;-5.0;-5.0
-376.51999481140075;-414.81256418151463;-371.24803953326796
-550.4162285871664;-1714.903037830085;-1972.1011714959845
-393.26484741348395;-1060.4413949750226;-435.73594802641264
-5.0;-5.0;-5.0
-5.0;-5.0;-5.0
-5.0;-5.0;-5.0
9.806346543147928;-5.4723982137352625;-5.0
-5.0;-5.0;-5.0
-5.0;-5.0;-5.0
-5.0;-5.0;-5.0
-5.0;-5.0;-5.0
-5.0;-5.0;-5.0
-5.0;-5.0;-5.0
-1198.7711359618024;-2028.1605246709955;-1707.5116014821199
-3137.3309978422353;-3263.3680631766374;-992.7254855028049
-1623.1383246240903;-5634.609211083386;-7056.537434695574
-5.0;-5.0;-5.0
-5.0;-5.0;-5.0
-5.0;-5.0;-5.0
-5.0;-5.0;-5.0
-5.0;-5.0;-5.0
-5.0;-5.0;-5.0
-5.0;-5.0;-5.0
-5.0;-5.0;-5.0
-5.0;-5.0;-5.0
